Gene,Method,Simulation,Sequences,Codons,LRT p-value,cAIC,w1,p1,w2,p2,w3,p3,CV(omega),SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,CV(alpha)_calculated,CV(alpha)_simulated,DH_Rate,TH_Rate,TH_Rate_SI,BUSTEDS-MH_num_ER_Sites,BUSTEDS-MH_ER_Sites,BUSTEDS_num_ER_Sites,BUSTEDS_ER_Sites
4362.replicate.2,BUSTEDS,null-0.25,37.0,5000.0,0.3250504388766406,165745.4934519368,0.9811,0.518,1.0,0.1112,1.0857,0.3708,0.04452160523596802,0.2691,0.5469,1.0489,0.444,42.6698,42.6698,1.350827250451493,0.25,,,,,,0.0,
4362.replicate.2,BUSTEDS-MH,null-0.25,37.0,5000.0,0.3148706067970093,165751.4302023263,0.0,0.0066,1.0,0.6208,1.0765,0.3726,0.7085448969621602,0.2688,0.5469,1.0476,0.444,42.7502,42.7502,1.3510168387934813,0.25,0.0,0.0,0.0,0.0,,,
4362.replicate.3,BUSTEDS,null-0.25,37.0,5000.0,0.5,161537.4766318436,0.9462,0.7597,0.9636,0.2403,1.0023,0.0,0.024154254584556844,0.2736,0.5336,1.148,0.46,50.3805,50.3805,1.3561559546607118,0.25,,,,,,,
4362.replicate.3,BUSTEDS-MH,null-0.25,37.0,5000.0,0.5,161543.4105719755,0.9055,0.0,0.9498,1.0,4.4375,0.0,0.7888339039322941,0.2734,0.5334,1.1469,0.4602,50.3558,50.3558,1.3561798145134707,0.25,0.0,0.0006770736661490879,0.0,,,,
4362.replicate.4,BUSTEDS,null-0.25,37.0,5000.0,0.5,163500.184013656,0.9634,0.0704,0.9774,0.822,1.0383,0.1077,0.032742754126190786,0.2866,0.5691,1.0947,0.4229,46.7089,46.7089,1.3534391315185512,0.25,,,,,,0.0,
4362.replicate.4,BUSTEDS-MH,null-0.25,37.0,5000.0,0.5,163503.4318445851,0.0,0.0209,1.0,0.9791,8.7072,0.0,1.2023211982124962,0.3024,0.5614,1.1633,0.4321,50.5514,50.5514,1.354592207716744,0.25,0.0,0.0,0.0,,,,
4362.replicate.5,BUSTEDS,null-0.25,37.0,5000.0,0.1753345311026288,163512.9501679128,0.9313,0.4933,0.9931,0.4915,4.4441,0.0152,0.7732954194859156,0.2973,0.5792,1.0969,0.4131,48.7171,48.7171,1.355334943505945,0.25,,,,,,0.0,
4362.replicate.5,BUSTEDS-MH,null-0.25,37.0,5000.0,0.4289422860861022,163521.0934869279,0.8317,0.4172,0.9376,0.26,1.302,0.3228,0.19675862797511054,0.269,0.5688,0.997,0.4216,44.2178,44.2178,1.3553103228542898,0.25,0.003341451047161947,0.0,0.0,0.0,,,
4362.replicate.6,BUSTEDS,null-0.25,37.0,5000.0,0.1122267196602886,162620.5104243118,0.9617,0.8315,0.9863,0.1532,4.6392,0.0153,0.7868993063367113,0.2863,0.5566,1.2054,0.4371,50.0707,50.0707,1.3530199089594237,0.25,,,,,,0.0,
4362.replicate.6,BUSTEDS-MH,null-0.25,37.0,5000.0,0.0777461463665366,162622.6582001221,0.0,0.0623,0.951,0.421,1.1985,0.5167,0.7210318198240635,0.2851,0.557,1.1979,0.4367,50.3652,50.3652,1.353709742414603,0.25,0.001117002517326273,0.001557862829776683,0.0,0.0,,,
4362.replicate.7,BUSTEDS,null-0.25,37.0,5000.0,0.4848069593184754,165525.5737973226,0.6314,0.0573,0.9871,0.9158,2.4561,0.0269,0.5815027174154217,0.2377,0.5481,0.9498,0.4404,39.515,39.515,1.352493547048787,0.25,,,,,,0.0,
4362.replicate.7,BUSTEDS-MH,null-0.25,37.0,5000.0,0.4032781088304357,165526.8690788641,0.8428,0.5576,1.0,0.0979,1.2722,0.3445,0.1708363050323554,0.2781,0.5619,1.0999,0.4298,45.086,45.086,1.3514743941398273,0.25,0.0,0.0,0.0,0.0,,,
4362.replicate.8,BUSTEDS,null-0.25,37.0,5000.0,0.1726174698475932,165265.1511427209,0.9855,0.2476,1.0,0.1115,1.0617,0.6409,0.032526245338899855,0.2945,0.5909,1.1516,0.4011,45.386,45.386,1.3488968451675771,0.25,,,,,,0.0,
4362.replicate.8,BUSTEDS-MH,null-0.25,37.0,5000.0,0.1717173947102503,165270.6354712629,0.0,0.0003,1.0,0.5747,1.0818,0.425,0.7087424781221454,0.2856,0.5887,1.1172,0.4027,44.2121,44.2121,1.3491611410158837,0.25,0.001472497280400612,0.0,0.0,0.0,,,
4362.replicate.9,BUSTEDS,null-0.25,37.0,5000.0,0.5,159817.7761734151,0.9257,0.4121,0.9443,0.4438,1.3377,0.1442,0.17768470449601556,0.2914,0.5677,1.1869,0.4262,54.0394,54.0394,1.3578717238060654,0.25,,,,,,0.0,
4362.replicate.9,BUSTEDS-MH,null-0.25,37.0,5000.0,0.5,159823.7965890917,0.9137,0.7129,1.0,0.1201,1.3288,0.167,0.16546820400953538,0.2918,0.5676,1.1883,0.4264,54.1554,54.1554,1.357922398129348,0.25,4.779331797475984e-05,0.0,0.0,0.0,,,
4422.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.1991814954277251,237359.5654095284,0.9994,0.0,1.0,0.4562,1.0449,0.5438,0.020998809824150515,0.3246,0.5441,1.376,0.3926,4.4768,4.4768,0.8559963766307876,0.0,,,,,,0.0,
4422.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.1956107806415154,237364.8750879544,0.9994,0.0,1.0,0.415,1.0422,0.585,0.019762154274322923,0.3244,0.5439,1.3745,0.3926,4.4727,4.4727,0.8560156975915221,0.0,0.001444618064169303,0.0,0.0,0.0,,,
4422.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.4112278380243884,234394.4141805853,0.9925,0.4059,1.0,0.2265,1.0403,0.3676,0.020762884213051086,0.3471,0.5641,1.4631,0.3803,4.4571,4.4571,0.8306477971461222,0.0,,,,,,0.0,
4422.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.4119579864351706,234400.4236028723,1.0,0.1917,1.0,0.6058,1.0563,0.2025,0.02605118069613757,0.3471,0.5641,1.4628,0.3803,4.457,4.457,0.8306963116267897,0.0,0.0,0.0,0.0,0.0,,,
4422.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.5,240005.6036398904,0.9873,0.9897,0.9993,0.0103,1.7198,0.0,0.27723161686033665,0.325,0.5455,1.3988,0.392,4.3876,4.3876,0.8437700364191256,0.0,,,,,,,
4422.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,240011.6130727735,0.3453,0.0,0.9878,1.0,13.4492,0.0,1.2240663162457144,0.3252,0.5457,1.3994,0.3918,4.3866,4.3866,0.8435048451848753,0.0,0.0,0.0,0.0,,,,
4426.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.4823679455429923,178493.5825128985,1.0,0.0982,1.0,0.8271,1.079,0.0747,0.03628544054156364,0.2927,0.5139,1.3153,0.4044,3.8861,3.8861,0.8254514248652607,0.0,,,,,,0.0,
4426.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.4796478845714971,178499.5777527879,0.7324,0.0,1.0,0.0001,1.0062,0.9999,0.13981702766975504,0.2925,0.5135,1.3142,0.4046,3.8848,3.8848,0.825625939979832,0.0,0.0,0.0,0.0,0.0,,,
4426.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.3746596620797918,178964.8465038242,0.8006,0.0471,0.8735,0.0215,1.0326,0.9315,0.10736502782419328,0.3143,0.5357,1.3778,0.3893,3.9361,3.9361,0.8102011981983546,0.0,,,,,,0.0,
4426.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.377984154003883,178970.8695010108,1.0,0.0266,1.0,0.9281,1.3562,0.0452,0.15009322177382056,0.3142,0.5356,1.3774,0.3893,3.9348,3.9348,0.8101888197933793,0.0,0.0,0.0,0.0,0.0,,,
4426.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.3524326054529159,179952.0430177067,1.0,0.2779,1.0,0.6393,1.223,0.0828,0.09784971281700287,0.2979,0.5216,1.3399,0.4037,4.0667,4.0667,0.8356701577136137,0.0,,,,,,0.0,
4426.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.3532153956256456,179957.8850490251,1.0,0.0699,1.0,0.8281,1.1756,0.102,0.07820125379541361,0.2975,0.521,1.3384,0.4043,4.0664,4.0664,0.8360846834594414,0.0,0.0,0.0009483085667231718,0.0,0.0,,,
4436.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.3746896158168979,214155.1165306238,0.8951,0.8498,1.0,0.1071,1.9546,0.043,0.3714489258091634,0.3603,0.4729,1.1061,0.4452,4.1152,4.1152,0.8723859545387359,0.0,,,,,,0.0,
4436.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,214160.8784289436,0.5685,0.1045,0.9067,0.7383,1.4194,0.1572,0.36254223751533654,0.3599,0.4722,1.1049,0.4458,4.1156,4.1156,0.872839356778368,0.0,0.000464550492670286,0.0,0.0,0.0,,,
4436.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.07092363170534233,213533.5276255867,0.0,0.0884,0.9836,0.704,1.4476,0.2076,0.7447394673998623,0.3692,0.48,1.1314,0.441,4.0972,4.0972,0.8618398221266269,0.0,,,,,,0.0,
4436.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2350873820810488,213538.077436983,0.0,0.0649,0.9714,0.7233,1.3609,0.2118,0.7360942652847875,0.371,0.4812,1.1332,0.4399,4.0953,4.0953,0.8606613737370141,0.0,0.003793187316575069,0.0,0.0,0.0,,,
4436.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.4936421447071689,212809.4741080359,0.9206,0.0409,0.9553,0.0075,1.0086,0.9517,0.03764155638839916,0.3764,0.4835,1.1328,0.4352,3.9992,3.9992,0.8498184214705246,0.0,,,,,,0.0,
4436.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.4925964064068147,212814.5127230579,0.9983,0.8884,1.0,0.006,1.0511,0.1056,0.02410241067954628,0.3768,0.4838,1.1329,0.4349,3.9982,3.9982,0.8495677618148987,0.0,0.0,0.0,0.149061951692204,0.0,,,
444.replicate.10,BUSTEDS,null-0.0,32.0,5000.0,0.3987068529402478,299240.9748821915,0.9027,0.0512,1.0,0.9456,4.2913,0.0032,0.7628197612485349,0.3709,0.5043,1.4162,0.4761,7.0893,7.0893,0.9976055835775808,0.0,,,,,,0.0,
444.replicate.10,BUSTEDS-MH,null-0.0,32.0,5000.0,0.3914630344521807,299246.9361301272,0.8425,0.1119,0.9998,0.8699,2.2717,0.0181,0.46661586343917255,0.37,0.5036,1.4131,0.4766,7.0857,7.0857,0.9981641254130448,0.0,0.0,0.0,0.0,0.0,,,
444.replicate.7,BUSTEDS,null-0.0,32.0,5000.0,0.4384702501135748,299326.7261956598,0.2089,0.0,0.8304,0.3407,1.1018,0.6593,0.5236771381022465,0.3643,0.4969,1.3744,0.4816,7.2977,7.2977,1.0153210529369787,0.0,,,,,,0.0,
444.replicate.7,BUSTEDS-MH,null-0.0,32.0,5000.0,0.3434237227786666,299331.8305828886,1.0,0.0108,1.0,0.9879,9.5908,0.0013,1.0481783717806177,0.3629,0.4964,1.3703,0.4817,7.2805,7.2805,1.015582117327574,0.0,0.0,0.0001750566440946691,0.0,0.0,,,
444.replicate.8,BUSTEDS,null-0.0,32.0,5000.0,0.3155136846585401,294035.5970009448,0.0,0.042,1.0,0.8323,1.215,0.1257,0.7170303731986938,0.3817,0.5082,1.4476,0.4764,7.5282,7.5282,1.0092052519726005,0.0,,,,,,0.0,
444.replicate.8,BUSTEDS-MH,null-0.0,32.0,5000.0,0.5,294040.8944360237,0.4733,0.1379,0.7788,0.104,1.1081,0.7581,0.32948485957244994,0.382,0.5086,1.4483,0.476,7.5271,7.5271,1.0089837864324485,0.0,0.0,0.002310556805377991,0.0,0.0,,,
4441.replicate.10,BUSTEDS,null-0.0,37.0,5000.0,0.5,196104.1705218184,0.7188,0.1051,0.833,0.0023,1.0124,0.8926,0.14138076764364257,0.1563,0.3783,0.8085,0.4092,2.87,2.87,0.9048116132820743,0.0,,,,,,0.0,
4441.replicate.10,BUSTEDS-MH,null-0.0,37.0,5000.0,0.5,196110.1892631287,0.738,0.1448,0.8517,0.0057,1.0238,0.8495,0.134861127975415,0.156,0.3778,0.8077,0.4095,2.8696,2.8696,0.9051827652828489,0.0,0.0,0.0,0.0,0.0,,,
4441.replicate.7,BUSTEDS,null-0.0,37.0,5000.0,0.5,194590.046583811,0.9842,0.9341,0.9862,0.0659,1.0562,0.0,0.03318543455888384,0.1367,0.358,0.7595,0.4281,2.9256,2.9256,0.9382442721623347,0.0,,,,,,,
4441.replicate.7,BUSTEDS-MH,null-0.0,37.0,5000.0,0.5,194596.0576630427,0.9556,0.1975,0.9688,0.2183,1.0,0.5842,0.01909737591829314,0.1356,0.3559,0.7567,0.4297,2.9229,2.9229,0.9394797472509794,0.0,0.0,0.0,0.0,,,,
4441.replicate.8,BUSTEDS,null-0.0,37.0,5000.0,0.3574397451098482,196750.5799345233,0.0,0.034,1.0,0.8236,1.2948,0.1424,0.7243994998942122,0.1237,0.3178,0.6609,0.4361,2.733,2.733,0.9594611536485185,0.0,,,,,,0.0,
4441.replicate.8,BUSTEDS-MH,null-0.0,37.0,5000.0,0.4157605247571077,196756.8857025195,0.9497,0.822,0.9721,0.0942,1.624,0.0838,0.26458520558005816,0.1231,0.3166,0.6596,0.4371,2.7317,2.7317,0.9601491090596007,0.0,0.0,0.0,0.0,0.0,,,
4448.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.3891611408950609,176596.8073183599,0.9398,0.0362,0.9537,0.1957,1.0368,0.7681,0.04384628245900607,0.1038,0.3087,0.9969,0.585,3.6209,3.6209,0.9484194277886597,0.0,,,,,,0.0,
4448.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,176603.3212165504,0.2509,0.0,1.0,1.0,1.0023,0.0,0.4708936022156259,0.1035,0.3083,0.9962,0.5853,3.6193,3.6193,0.9485969472742574,0.0,0.0,0.0,0.0,,,,
4448.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.386268384234932,179433.1021938422,0.4286,0.1797,0.6502,0.0722,1.1423,0.7481,0.4028558029707979,0.1113,0.3153,0.9401,0.5582,3.4792,3.4792,0.9487599636004574,0.0,,,,,,0.0,
4448.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2788615144005634,179439.1319234243,0.8951,0.5553,0.9686,0.4184,2.8459,0.0263,0.5750747131081309,0.1112,0.3152,0.9397,0.5581,3.4777,3.4777,0.9487804963538398,0.0,0.0,0.0,0.0,0.0,,,
4448.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.5,179896.775731977,0.8347,0.3221,0.879,0.2499,1.1519,0.428,0.1468370860896016,0.113,0.2969,0.9892,0.5978,3.5609,3.5609,0.9413674148680962,0.0,,,,,,0.0,
4448.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,179901.8009767976,0.9213,0.2116,0.9365,0.227,1.0199,0.5613,0.0451864054310807,0.1129,0.2963,0.989,0.5986,3.5624,3.5624,0.9416039185606309,0.0,0.002892783884864946,0.0,0.0,0.0,,,
4453.replicate.1,BUSTEDS,null-2.3,26.0,5000.0,0.4059778509649306,284756.816015748,1.0,0.0595,1.0,0.7864,1.0623,0.1541,0.02877102339282365,0.4674,0.2324,1.0175,0.6653,2.0967,2.0967,0.5668546379361665,2.3,,,,,,0.0,
4453.replicate.1,BUSTEDS-MH,null-2.3,26.0,5000.0,0.4078289794032221,284762.8229840341,0.9749,0.231,0.994,0.159,1.0279,0.6099,0.021939961560761268,0.4662,0.231,1.0167,0.6667,2.097,2.097,0.5676536899745973,2.3,0.0,0.0,0.0,0.0,,,
4453.replicate.10,BUSTEDS,null-2.3,26.0,5000.0,0.1270573423380756,287127.8748362327,1.0,0.6558,1.0,0.3417,8.2642,0.0024,1.0008700297919602,0.5284,0.2997,1.0433,0.6047,2.2049,2.2049,0.5570061718041418,2.3,,,,,,0.0,
4453.replicate.10,BUSTEDS-MH,null-2.3,26.0,5000.0,0.2292164079379325,287133.8721288867,1.0,0.0089,1.0,0.9887,8.0301,0.0024,0.9912226961684425,0.5267,0.297,1.0415,0.6071,2.2032,2.2032,0.5577823237138788,2.3,0.0004919577730060095,0.0,0.0,0.0,,,
4453.replicate.2,BUSTEDS,null-2.3,26.0,5000.0,0.5,287302.9915288182,0.9274,0.0,0.9954,1.0,1.1512,0.0,0.09142519993985684,0.4852,0.2396,0.9896,0.6455,2.1317,2.1317,0.5729497162235583,2.3,,,,,,,
4453.replicate.2,BUSTEDS-MH,null-2.3,26.0,5000.0,0.4776788683362644,287308.9058971867,0.9944,0.9123,0.9978,0.0876,32.0894,0.0001,1.2902142726897725,0.4886,0.2436,0.9917,0.6417,2.1318,2.1318,0.570939598892793,2.3,0.0,0.0,0.0,0.0,,,
4453.replicate.3,BUSTEDS,null-2.3,26.0,5000.0,0.3567904068568205,285770.4901667423,0.9982,0.0,1.0,0.7734,1.0529,0.2266,0.024947271819850122,0.5658,0.3528,1.06,0.5466,2.1965,2.1965,0.5358505939711465,2.3,,,,,,0.0,
4453.replicate.3,BUSTEDS-MH,null-2.3,26.0,5000.0,0.5,285777.164305267,0.6997,0.0,1.0,1.0,12.5606,0.0,1.161657527898695,0.5674,0.3554,1.0618,0.5442,2.1965,2.1965,0.5347929898068119,2.3,0.0,0.0,0.0,,,,
4453.replicate.4,BUSTEDS,null-2.3,26.0,5000.0,0.5,287155.7239772642,0.992,1.0,0.9994,0.0,1.9145,0.0,0.3326790312399314,0.6065,0.4023,1.0686,0.4748,2.0229,2.0229,0.47844715012999134,2.3,,,,,,,
4453.replicate.4,BUSTEDS-MH,null-2.3,26.0,5000.0,0.5,287156.8818910489,0.3721,0.0,0.9916,1.0,11.1394,0.0,1.1843989701521889,0.5995,0.3838,1.0536,0.4907,2.0152,2.0152,0.48268078719944896,2.3,0.006349091630545231,0.0,0.0,,,,
4453.replicate.5,BUSTEDS,null-2.3,26.0,5000.0,0.4950700112104597,284639.8693150129,0.9626,0.0482,0.9921,0.9518,97.1857,0.0,1.3723886345084726,0.5778,0.3742,1.1261,0.563,2.3826,2.3826,0.5546152271917573,2.3,,,,,,0.0,
4453.replicate.5,BUSTEDS-MH,null-2.3,26.0,5000.0,0.5,284645.1704075174,0.6733,0.0111,0.8018,0.0252,1.0,0.9637,0.16288153486154328,0.5783,0.3745,1.1261,0.5625,2.381,2.381,0.5541085025471625,2.3,0.0,0.002351658493578652,0.0,,,,
4453.replicate.6,BUSTEDS,null-2.3,26.0,5000.0,0.06273743857358166,287026.8471743721,0.569,0.2402,0.8591,0.1726,1.2379,0.5872,0.30818802386738936,0.4866,0.2553,1.0217,0.6478,2.2072,2.2072,0.5805133770315386,2.3,,,,,,0.0,
4453.replicate.6,BUSTEDS-MH,null-2.3,26.0,5000.0,0.2630006385690786,287031.3261699947,0.542,0.0812,0.6725,0.203,1.1587,0.7158,0.33544480947391647,0.4853,0.2523,1.0198,0.6507,2.2061,2.2061,0.5813074055066138,2.3,0.004452396911369803,0.0,0.0,0.0,,,
4453.replicate.7,BUSTEDS,null-2.3,26.0,5000.0,0.5,286735.2212732471,0.787,0.0,1.0,1.0,4.2584,0.0,0.7883402753942399,0.4631,0.2604,1.0468,0.6535,2.2697,2.2697,0.5975014695806997,2.3,,,,,,,
4453.replicate.7,BUSTEDS-MH,null-2.3,26.0,5000.0,0.5,286741.2198469831,1.0,0.9951,1.0,0.0049,2.1507,0.0,0.3920629161882864,0.465,0.2626,1.0483,0.6517,2.2713,2.2713,0.5966356721341477,2.3,0.000208728899927853,0.0,0.0,,,,
4453.replicate.8,BUSTEDS,null-2.3,26.0,5000.0,0.2406655023695373,284295.6860407382,1.0,0.011,1.0,0.9889,168.7796,0.0001,1.3893707785328746,0.4729,0.2384,1.002,0.6487,2.1012,2.1012,0.5689404665754347,2.3,,,,,,0.0,
4453.replicate.8,BUSTEDS-MH,null-2.3,26.0,5000.0,0.5,284299.4553486127,0.9675,0.0,1.0,1.0,1.401,0.0,0.17557417023493954,0.4735,0.2367,0.9999,0.6492,2.0924,2.0924,0.5672621265023938,2.3,0.005954089061182188,0.0,0.007078432321968567,,,,
4453.replicate.9,BUSTEDS,null-2.3,26.0,5000.0,0.3643934825686239,285356.6168032946,0.9934,0.0391,1.0,0.9489,2.061,0.012,0.3712433898458892,0.5189,0.2864,1.0239,0.6049,2.1341,2.1341,0.5504545738655889,2.3,,,,,,0.0,
4453.replicate.9,BUSTEDS-MH,null-2.3,26.0,5000.0,0.3608985302164164,285354.8566666981,0.6397,0.1008,0.8375,0.0151,1.0589,0.8841,0.20254886760459348,0.5181,0.2851,1.0234,0.6065,2.1366,2.1366,0.5514588049461437,2.3,0.0,0.0,0.2147803615274548,0.0,,,
4486.replicate.10,BUSTEDS,null-0.0,34.0,5000.0,0.2567607399506251,127943.3857545593,0.9745,0.0367,0.9841,0.963,40.7226,0.0003,1.3168682020007685,0.0,0.1126,0.6924,0.7455,3.4111,3.4111,1.0763005837150266,0.0,,,,,,0.0,
4486.replicate.10,BUSTEDS-MH,null-0.0,34.0,5000.0,0.4881117487516578,127950.513087546,0.6389,0.1668,0.7601,0.1935,1.1519,0.6398,0.25747161714264327,0.0,0.113,0.6939,0.7455,3.4118,3.4118,1.0757929613061974,0.0,0.0005175821141735845,0.0,0.0,0.0,,,
4486.replicate.7,BUSTEDS,null-0.0,34.0,5000.0,0.5,127327.5674937237,0.8736,0.0,1.0,1.0,3.7752,0.0,0.711140033422594,0.0,0.1176,0.6963,0.7401,3.4045,3.4045,1.0743405165482898,0.0,,,,,,,
4486.replicate.7,BUSTEDS-MH,null-0.0,34.0,5000.0,0.2447341386299975,127331.9803802908,1.0,0.0217,1.0,0.6491,1.1023,0.3293,0.046634447806713636,0.0,0.1173,0.6963,0.7403,3.4045,3.4045,1.0743405165482898,0.0,0.0,0.0009819489750692294,0.0,0.0,,,
4486.replicate.8,BUSTEDS,null-0.0,34.0,5000.0,0.009433500700160802,126001.3066209324,0.8918,0.4053,1.0,0.0983,1.2593,0.4964,0.14680629577986407,0.0,0.1609,0.8041,0.7233,3.6125,3.6125,1.0519045284972066,0.0,,,,,,0.0,
4486.replicate.8,BUSTEDS-MH,null-0.0,34.0,5000.0,0.009425561517469982,126007.3109790153,0.8543,0.1116,0.9315,0.3867,1.2531,0.5017,0.17048939483524445,0.0,0.1609,0.8042,0.7233,3.6129,3.6129,1.0519008464043005,0.0,0.0,0.0,0.0,0.0,,,
4534.replicate.10,BUSTEDS,null-0.0,35.0,5000.0,0.5,268276.8689497264,1.0,0.9499,1.0,0.0501,6.0062,0.0,0.8842941640169104,0.3479,0.5606,1.4978,0.3937,4.7104,4.7104,0.8447787874699098,0.0,,,,,,,
4534.replicate.10,BUSTEDS-MH,null-0.0,35.0,5000.0,0.5,268282.8698738471,0.8311,0.0,1.0,1.0,1.1346,0.0,0.12560289194590293,0.3477,0.5604,1.4969,0.3938,4.7093,4.7093,0.844914324577801,0.0,0.0,0.0,0.0,,,,
4534.replicate.7,BUSTEDS,null-0.0,35.0,5000.0,0.1166575964726816,265676.8997181479,0.9193,0.0025,0.9734,0.9949,9.0097,0.0026,1.0459615703075422,0.3438,0.5667,1.5298,0.3898,4.8007,4.8007,0.847151559033414,0.0,,,,,,0.0,
4534.replicate.7,BUSTEDS-MH,null-0.0,35.0,5000.0,0.3178233897302842,265682.1326693759,0.9207,0.071,0.9801,0.9268,7.9237,0.0022,1.0038173716726202,0.3443,0.5669,1.5294,0.3895,4.7931,4.7931,0.8464938353531275,0.0,0.002134638614402283,0.0004856833629465212,0.0,0.0,,,
4534.replicate.8,BUSTEDS,null-0.0,35.0,5000.0,0.5,264630.2543622608,0.4399,0.0,0.994,1.0,2.5533,0.0,0.6732030024940885,0.3668,0.5898,1.5678,0.3681,4.9031,4.9031,0.8419700473969285,0.0,,,,,,,
4534.replicate.8,BUSTEDS-MH,null-0.0,35.0,5000.0,0.5,264636.3078797779,0.8109,0.1425,0.9223,0.0495,1.0315,0.808,0.09772604517991995,0.3665,0.5895,1.5668,0.3683,4.9048,4.9048,0.8423586809254531,0.0,0.0,0.0,0.0,0.0,,,
4542.replicate.10,BUSTEDS,null-0.0,38.0,5000.0,0.5,175006.6979936422,0.8103,0.0,0.9919,1.0,1.1378,0.0,0.1366998381810002,0.3608,0.613,1.3798,0.2715,3.4999,3.4999,0.7485247072618313,0.0,,,,,,,
4542.replicate.10,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,175012.7092686682,0.976,0.0,0.9916,1.0,1.0151,0.0,0.01616395853086191,0.3613,0.6138,1.383,0.271,3.5024,3.5024,0.7480069977537147,0.0,0.0,0.0,0.0,,,,
4542.replicate.7,BUSTEDS,null-0.0,38.0,5000.0,0.269356535077753,178541.849614292,0.8354,0.1487,0.9262,0.6622,1.5083,0.1891,0.27351289169483933,0.3385,0.5841,1.3091,0.2782,3.1831,3.1831,0.7332248920757662,0.0,,,,,,0.0,
4542.replicate.7,BUSTEDS-MH,null-0.0,38.0,5000.0,0.326089059710206,178546.7374417973,0.7202,0.0608,0.9871,0.6794,1.1795,0.2599,0.195713801306307,0.3392,0.5842,1.3083,0.2779,3.179,3.179,0.732617334502036,0.0,0.002945965824113162,0.0,0.0,0.0,,,
4542.replicate.8,BUSTEDS,null-0.0,38.0,5000.0,0.4411789259094835,175652.9352173692,1.0,0.2092,1.0,0.5262,1.0417,0.2646,0.019388074284432445,0.3465,0.5953,1.3543,0.2858,3.4186,3.4186,0.7493039557347174,0.0,,,,,,0.0,
4542.replicate.8,BUSTEDS-MH,null-0.0,38.0,5000.0,0.440574702032835,175658.9413541407,0.9994,0.0,1.0,0.7337,1.0405,0.2663,0.01898239828224702,0.3466,0.5955,1.3551,0.2855,3.4183,3.4183,0.7490739160590033,0.0,0.0,0.0,0.0,0.0,,,
4580.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.3231390029811309,178362.7880949776,0.7008,0.1224,0.9868,0.835,2.2742,0.0426,0.5181971584082062,0.3263,0.5425,1.4045,0.3958,4.3246,4.3246,0.8367968166450578,0.0,,,,,,0.0,
4580.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.3438790009287918,178368.8948707065,0.0004,0.0089,1.0,0.989,7.5871,0.0021,1.175765453251727,0.3262,0.5424,1.4046,0.3959,4.3278,4.3278,0.8370865338684167,0.0,0.0,0.0,0.0,0.0,,,
4580.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.5,182183.3132476827,0.7576,0.0,0.9642,0.8795,1.0811,0.1205,0.14315524008343755,0.3219,0.5166,1.3868,0.4277,4.3214,4.3214,0.8413868029408996,0.0,,,,,,0.0,
4580.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,182189.2600776841,0.9191,0.08,0.9334,0.2305,1.0017,0.6895,0.03788459088254456,0.3218,0.5164,1.3863,0.428,4.3229,4.3229,0.8416482828545673,0.0,0.0005964766781687766,0.0,0.0,0.0,,,
4580.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.4286732725157659,179225.8971139647,0.9994,0.0,1.0,0.8953,1.1155,0.1047,0.052575549522961555,0.3429,0.5462,1.4427,0.4003,4.3986,4.3986,0.8307728652917008,0.0,,,,,,0.0,
4580.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.430770989727444,179231.9134431014,0.9994,0.0,1.0,0.9038,1.1225,0.0962,0.05562861724144397,0.3427,0.546,1.442,0.4005,4.397,4.397,0.8308289872701825,0.0,0.0,0.0,0.0,0.0,,,
